date;Indice des actions;Température;Emission CO2;Emission CO2;Euro to US $;Taux d'intérêt;Prix du pétrole;;;
date;PGN;TGN;CO2GN exprimés en Millions;CO2GN;GNUS;IGN;Oil;;;
05/06/2023;15963,89;18,04;1,16898527;1168985,27;0,93358;2,374;76,61;;;
06/06/2023;15992,44;18,37;1,18478567;1184785,67;0,93541;2,37;76,22;;;
07/06/2023;15960,56;20,31;1,22590551;1225905,51;0,93392;2,443;76,85;;;
08/06/2023;15989,96;21,33;1,22083629;1220836,29;0,92846;2,422;75,88;;;
09/06/2023;15949,84;20,87;1,22846471;1228464,71;0,92963;2,38;74,74;;;
12/06/2023;16097,87;20,42;1,23265967;1232659,67;0,93045;2,382;71,8;;;
13/06/2023;16230,68;17,98;1,22152484;1221524,84;0,92571;2,426;74,24;;;
14/06/2023;16310,79;16,98;1,21178679;1211786,79;0,92128;2,445;73,39;;;
15/06/2023;16290,12;17,48;1,27415257;1274152,57;0,91646;2,505;75,75;;;
16/06/2023;16357,63;15,81;1,35256869;1352568,69;0,91529;2,464;76,76;;;
19/06/2023;16201,2;23,01;1,44918513;1449185,13;0,91537;2,517;76,09;;;
20/06/2023;16111,32;23,69;1,51687506;1516875,06;0,91726;2,406;75,79;;;
21/06/2023;16023,13;23,77;1,56853157;1568531,57;0,91283;2,429;76,92;;;
22/06/2023;15988,16;22,91;1,59474478;1594744,78;0,91245;2,486;73,93;;;
23/06/2023;15829,94;17,85;1,56752046;1567520,46;0,91891;2,359;73,56;;;
26/06/2023;15813,06;23,08;1,49617072;1496170,72;0,91667;2,3;73,86;;;
27/06/2023;15846,86;17,3;1,44715472;1447154,72;0,91324;2,365;71,88;;;
28/06/2023;15949;18,26;1,43427444;1434274,44;0,91739;2,314;73,64;;;
29/06/2023;15946,72;21,27;1,4307956;1430795,6;0,9184;2,413;73,86;;;
30/06/2023;16147,9;18,91;1,44501716;1445017,16;0,91659;2,394;74,51;;;
03/07/2023;16081,04;17,69;1,39313569;1393135,69;0,91688;2,432;74,52;;;
04/07/2023;16039,17;18,1;1,37676813;1376768,13;0,91726;2,455;76,23;;;
05/07/2023;15937,58;18,81;1,31700036;1317000,36;0,91962;2,479;76,74;;;
06/07/2023;15528,54;18,48;1,2763932;1276393,2;0,92017;2,628;76,72;;;
07/07/2023;15603,4;21,84;1,24246799;1242467,99;0,91328;2,636;78,77;;;
10/07/2023;15673,16;23,4;1,33804529;1338045,29;0,91104;2,632;77,83;;;
11/07/2023;15790,34;24,5;1,35390391;1353903,91;0,90988;2,649;79,54;;;
12/07/2023;16023;23,84;1,36756812;1367568,12;0,8992;2,548;80,35;;;
13/07/2023;16141,03;20,81;1,3505627;1350562,7;0,8933;2,465;81,31;;;
14/07/2023;16105,07;20,78;1,34387962;1343879,62;0,88948;2,475;79,9;;;
17/07/2023;16068,65;22,08;1,27715261;1277152,61;0,89027;2,453;77,8;;;
18/07/2023;16125,49;19,84;1,28642474;1286424,74;0,88996;2,348;79,54;;;
19/07/2023;16108,93;20,93;1,31580011;1315800,11;0,89358;2,397;79,38;;;
20/07/2023;16204,22;18,37;1,33051332;1330513,32;0,89706;2,45;79,62;;;
21/07/2023;16177,22;17,87;1,35382703;1353827,03;0,89981;2,428;81,06;;;
24/07/2023;16190,95;21,87;1,35165052;1351650,52;0,90253;2,389;82,53;;;
25/07/2023;16211,59;17,85;1,32717004;1327170,04;0,90543;2,401;83,46;;;
26/07/2023;16131,46;16,01;1,28401403;1284014,03;0,90383;2,455;82,98;;;
27/07/2023;16406,03;16,07;1,25026787;1250267,87;0,90979;2,435;84,28;;;
28/07/2023;16469,75;20,35;1,21659814;1216598,14;0,90617;2,455;84,49;;;
31/07/2023;16446,83;17,83;1,18573279;1185732,79;0,90699;2,467;85,22;;;
01/08/2023;16240,4;17,72;1,14883592;1148835,92;0,91079;2,523;85,34;;;
02/08/2023;16020,02;18,4;1,11810158;1118101,58;0,91516;2,507;84,01;;;
03/08/2023;15893,38;19,29;1,0860521;1086052,1;0,9147;2,554;86,19;;;
04/08/2023;15951,86;18,77;1,06921016;1069210,16;0,90719;2,538;87,38;;;
07/08/2023;15950,76;15,82;1,07108276;1071082,76;0,9088;2,561;86,47;;;
08/08/2023;15774,93;15,29;1,08340737;1083407,37;0,91353;2,442;88;;;
09/08/2023;15852,58;15,23;1,11037834;1110378,34;0,91046;2,466;89,31;;;
10/08/2023;15996,52;16,41;1,14686373;1146863,73;0,90756;2,503;87,44;;;
11/08/2023;15832,17;19,71;1,15824083;1158240,83;0,91141;2,621;87,93;;;
14/08/2023;15904,25;23,59;1,18244286;1182442,86;0,91705;2,637;87,4;;;
15/08/2023;15767,28;24,5;1,19863995;1198639,95;0,91412;2,677;86,28;;;
16/08/2023;15789,45;23,42;1,21658459;1216584,59;0,91684;2,643;84,49;;;
17/08/2023;15676,9;22,2;1,22423742;1224237,42;0,91832;2,699;85,24;;;
18/08/2023;15574,26;24,02;1,23427769;1234277,69;0,91967;2,62;85,92;;;
21/08/2023;15603,28;22,96;1,2973028;1297302,8;0,91848;2,706;85,44;;;
22/08/2023;15705,62;21,32;1,36812429;1368124,29;0,92162;2,655;84,7;;;
23/08/2023;15728,41;21,15;1,4284751;1428475,1;0,92196;2,52;83,94;;;
24/08/2023;15621,49;23,09;1,49783632;1497836,32;0,92255;2,523;84,07;;;
25/08/2023;15631,82;23,4;1,55090053;1550900,53;0,92846;2,556;85,42;;;
28/08/2023;15792,61;15,81;1,62791231;1627912,31;0,92545;2,566;85,42;;;
29/08/2023;15930,88;15,66;1,64005373;1640053,73;0,92345;2,51;86,37;;;
30/08/2023;15891,93;15,63;1,62975696;1629756,96;0,91504;2,536;86,62;;;
31/08/2023;15947,08;14,67;1,58463015;1584630,15;0,92136;2,471;87,29;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
